"id"|"label"|"type"|"img"
200752|"Colijnsplaat V"|"generic"|"Nl/NlObj0005Img01f.jpg"
200753|"Colijnsplaat VI"|"generic"|"Nl/NlObj0006Img01f.jpg"
200754|"Colijnsplaat VII"|"generic"|"Nl/NlObj0007Img01f.jpg"
200755|"Samian Sherd from Vechten"|"generic"|"Nl/NlObj0009Img01f.jpg"
200756|"Codex Vossianus Q79 (fol. 64)"|"generic"|"NL/NlObj0010Img01F.jpg"
200757|"Utrecht Psalter"|"generic"|"Nl/NLObj0011Img01F.jpg"
200758|"Askist"|"generic"|"NL/NLObj0012Img01F.jpg"
200759|"Ship under Construction"|"generic"|"NL/NLObj0013Img01F.jpg"
200760|"Terracotta Relief met Nijllandschap"|"generic"|"NL/NlObj0014Img01F.jpg"
200761|"London E 2 Painter Cup"|"generic"|"NL/NLObj0015Img01F.jpg"
200762|"Fragment 6307"|"generic"|"NL/NLObj0016Img01F.jpg"
200763|"Colijnsplaat VIII"|"generic"|"Nl/NlObj0018Img01F.jpg"
200764|"Den Hague Black Figure Hydria"|"generic"|"NL/NlObj0017Img01F.jpg"
200765|"Oseberg l&aring;g"|"generic"|"No/NoObj0002Img00aF.jpg"
200766|"Borgund stavkirke"|"generic"|"No/NoObj0005Img00F.jpg"
200767|"Gaudal indridsninger"|"generic"|"No/NoObj0006Img00F.jpg"
200768|"Spangereid, m&oslash;nt 1"|"generic"|"No/NoObj0008Img00bF.jpg"
200769|"Spangereid, m&oslash;nt 2"|"generic"|"No/NoObj0009Img00bF.jpg"
200770|"Hougen billedv&aelig;vning"|"generic"|"No/NoObj0001Img00F.jpg"
200771|"Spangereid, m&oslash;nt 3"|"generic"|"No/NoObj0010Img00aF.jpg"
200772|"Spangereid, m&oslash;nt 4"|"generic"|"No/NoObj0011Img00aF.jpg"
200773|"Ranveigs skrin"|"generic"|"No/NoObj0013Img00f.jpg"
200774|"Sheteligs sl&aelig;de"|"generic"|"No/NoObj0014Img00f.jpg"
200775|"Oseberg - tilje"|"generic"|"No/NoObj0015Img00af.jpg"
200776|"Whale bone"|"generic"|"No/NoObj0016Img00f.jpg"
200777|"Torpo stave church"|"generic"|"No/NoObj0017Img00af.jpg"
200778|"Fortun stavkirke"|"generic"|"No/NoObj0018Img00af.jpg"
200779|"Urnes stavkirke"|"generic"|"No/NoObj0019Img00f.jpg"
200780|"R&oslash;dven stavkirke"|"generic"|"No/NoObj0020Img00f.jpg"
200781|"Lom stavkirke"|"generic"|"No/NoObj0021Img00f.jpg"
200782|"Kaupanger stavkirke"|"generic"|"No/NoObj0022Img00f.jpg"
200783|"&Aring;l  stavkirke"|"generic"|"No/NoObj0023Img00f.jpg"
200784|"Kvikne stavkirke"|"generic"|"No/NoObj0024Img00f.jpg"
200785|"Hedal stavkirke"|"generic"|"No/NoObj0025Img00f.jpg"
200786|"Hopperstad stavkirke"|"generic"|"No/NoObj0026Img00f.jpg"
200787|"Oseberg textile"|"generic"|"No/NoObj0003Img00F.jpg"
200788|"Tabula Odyssiaca"|"generic"|"Pl/PlObj0002Img01F.jpg"
200789|"Gniezno ship"|"generic"|"Pl/PLObj0003Img01F.jpg"
200790|"Opole bark boat"|"generic"|"Pl/Opole01F.jpg"
200791|"GdaÅ„sk bark boat 1"|"generic"|"Pl/Gdansk01F.jpg"
200792|"GdaÅ„sk bark boat 2"|"generic"|"Pl/Gdansk02F.jpg"
200793|"GdaÅ„sk bark boat 3"|"generic"|"Pl/Gdansk03F.jpg"
200794|"GdaÅ„sk bark boat 4"|"generic"|"Pl/Gdansk04F.jpg"
200795|"GdaÅ„sk bark boat 5"|"generic"|"Pl/Gdansk05F.jpg"
200796|"GdaÅ„sk bark boat 6"|"generic"|"Pl/Gdansk06F.jpg"
200797|"Warsaw Black Figure Lebes"|"generic"|"Pl/PlObj0001Img01F.jpg"
200798|"Ameixoal Mosaic"|"generic"|"Po/PoObj0001Img01F.jpg"
200799|"Ð•Ñ€Ð¼Ñ–Ñ‚Ð°Ð¶Ðµ ÑÐ»Ð¾Ð½Ð¾Ð²Ð°Ñ (Hermitage ivory 1)"|"generic"|"Ru/RuObj0001Img01f.jpg"
200800|"Podgorica Dish"|"generic"|"Ru/RuObj0002Img01F.jpg"
200801|"Jonas Pyxis (Hermitage ivory 2)"|"generic"|"Ru/RuObj0003Img01F.jpg"
200802|"Ð¥Ð»ÑƒÐ´Ð¾Ð²ÑÐºÐ°Ñ Ð¿ÑÐ°Ð»Ñ‚ÐµÑ€ÑŒ (Chludov Psalterium, Ps. LXXXVIII, 10)"|"generic"|"Ru/RuObj0004Img01F.jpg"
200803|"Hermitage Antimenes Lebes"|"generic"|"Ru/RuObj0005Img01F.jpg"
200804|"Tullstorp runesten"|"generic"|"Se/SeObj0002Img00F.jpg"
200805|"Bro kyrka I"|"generic"|"Se/SeObj0006Img00aF.jpg"
200806|"Endre Skog"|"generic"|"Se/SeObj0007Img00aF.jpg"
200807|"L&auml;rbro T&auml;ngelg&aring;rda I"|"generic"|"Se/SeObj0009Img00aF.jpg"
200808|"L&auml;rbro T&auml;ngelg&aring;rda II"|"generic"|"Se/SeObj0010Img00aF.jpg"
200809|"Lokrume kyrka"|"generic"|"Se/SeObj0011Img00aF.jpg"
200810|"Eskelhem Larsarve I"|"generic"|"Se/SeObj0012Img00af.jpg"
200811|"Alskog Tj&auml;ngvide I"|"generic"|"Se/SeObj0013Img00aF.jpg"
200812|"Alskog Ollajvs"|"generic"|"Se/SeObj0014Img00aF.jpg"
200813|"Ardre Petsarve II"|"generic"|"Se/SeObj0015Img00aF.jpg"
200814|"Buttle &Auml;nge I"|"generic"|"Se/SeObj0018Img00aF.jpg"
200815|"Fole kyrka"|"generic"|"Se/SeObj0019Img00aF.jpg"
200816|"Solberga rembeslag"|"generic"|"Se/SeObj0004Img00bf.jpg"
200817|"Holmby Runesten"|"generic"|"Se/SEObj0005Img00af.jpg"
200818|"Halla Broa X"|"generic"|"Se/SEObj0008Img00f.jpg"
200819|"Herresta runesten"|"generic"|"Se/SeObj0020Img00f.jpg"
200820|"Husaby runesten"|"generic"|"Se/SeObj0021Img00af.jpg"
200821|"Kyrk&aring;s taeppe"|"generic"|"Se/SeObj0023Img00f.jpg"
200822|"Ledberg runestone"|"generic"|"Se/SeObj0024Img00af.jpg"
200823|"Linga runesten"|"generic"|"Se/SeObj0025Img00af.jpg"
200824|"L&auml;rbro K&auml;llst&auml;de"|"generic"|"Se/SeObj0026Img00f.jpg"
200825|"R&aring;by runesten"|"generic"|"Se/SeObj0030Img00f.jpg"
200826|"Sjonhem, Lilla Sojvide"|"generic"|"Se/SeObj0031Img00f.jpg"
200827|"Skresta runesten"|"generic"|"Se/SeObj0033Img00f.jpg"
200828|"Sparl&ouml;sa runesten"|"generic"|"Se/SeObj0034Img00bf.jpg"
200829|"&Ouml;verhogdal taeppe III"|"generic"|"Se/SeObj0035Img00a1f.jpg"
200830|"Altuna runesten"|"generic"|"Se/SeObj0036Img00f.jpg"
200831|"Axlunda runesten"|"generic"|"Se/SeObj0037Img00af.jpg"
200832|"Halla Broa III"|"generic"|"Se/SeObj0041Img00af.jpg"
200833|"Hejnum Rings"|"generic"|"Se/SeObj0042Img00f.jpg"
200834|"Sp&aring;nga runesten"|"generic"|"Se/SeObj0044Img00f.jpg"
200835|"Stratomta Runestone"|"generic"|"Se/SeObj0045Img00f.jpg"
200836|"Tj&auml;rby font"|"generic"|"Se/SeObj0046Img00f.jpg"
200837|"Garda kirke Billedsten"|"generic"|"Se/SeObj0050Img00f.jpg"
200838|"Garda, Bote Ship"|"generic"|"Se/SeObj0051Img00af.jpg"
200839|"Nyl&eacute;n/Lamm nr. 377."|"generic"|"Se/SeObj0052Img00f.jpg"
200840|"L&ouml;derup d&oslash;befont"|"generic"|"Se/SeObj0053Img00af.jpg"
200841|"Halla Broa IV"|"generic"|"Se/SeObj0054Img00af.jpg"
200842|"Halla Broa XVIII"|"generic"|"Se/SeObj0055Img00af.jpg"
200843|"Halla Broa XVI"|"generic"|"Se/SeObj0056Img00af.jpg"
200844|"Hejnum, Riddare"|"generic"|"Se/SeObj0057Img00af.jpg"
200845|"Klinte Hunninge I"|"generic"|"Se/SeObj0058Img00bf.jpg"
200846|"L&auml;rbro, St. Hammars I"|"generic"|"Se/SeObj0060Img00af.jpg"
200847|"L&auml;rbro, St. Hammars III"|"generic"|"Se/SEObj0061Img00af.jpg"
200848|"L&auml;rbro, St. Hammars IV"|"generic"|"Se/SeObj0062Img00af.jpg"
200849|"N&auml;r Smiss I"|"generic"|"Se/SeObj0063Img00af.jpg"
200850|"Sanda Kyrka IV"|"generic"|"Se/SeObj0064Img00af.jpg"
200851|"Stenkumla Forsa I"|"generic"|"Se/SeObj0065Img00f.jpg"
200852|"Stenkyrka Lillbj&auml;rs III"|"generic"|"Se/SeObj0066Img00bf.jpg"
200853|"Stenkyrka Smiss I"|"generic"|"Se/SeObj0067Img00af.jpg"
200854|"Tofta Dyple"|"generic"|"Se/SeObj0068Img00af.jpg"
200855|"V&auml;stkinde Bj&ouml;rkome I"|"generic"|"Se/SeObj0069Img00af.jpg"
200856|"Halla Broa I"|"generic"|"Se/SeObj0070Img00af.jpg"
200857|"Hablingbo Stenstu"|"generic"|"Se/SeObj0071Img00af.jpg"
200858|"Sigtuna graffiti"|"generic"|"Se/SeObj0072Img00f.jpg"
200859|"Sigtuna graffiti II"|"generic"|"Se/SeObj0073Img00f.jpg"
200860|"Marona Ship"|"generic"|"Sy/Image08F.jpg"
200861|"Sarcophagus with battle of Troy"|"generic"|"Sy/SYRObj00001Img01f.jpg"
200862|"Tel Halaf Relief"|"generic"|"Sy/SyObj0004Img01F.jpg"
200863|"Bateau de Kerd&ocirc;n, fils de Diod&ocirc;ros"|"generic"|"Sy/SyObj0010Img00f.jpg"
200864|"Mosaique d´Arion et d' Orph&egrave;e"|"generic"|"Tn/TNObj0001Img00f.jpg"
200865|"Le marais nilotique de Hadrumetum"|"generic"|"Tn/TNObj0002Img00f.jpg"
200866|"Oudna, Maison des Laberii, Room 17 ""Atrium"""|"generic"|"Tn/TNObj0004Img00f.jpg"
200867|"El Alia, mosaique nilotique"|"generic"|"Tn/TNObj0006Img01f.jpg"
200868|"El Alia Barque"|"generic"|"Tn/TNObj0007Img01f.jpg"
200869|"Utique, Maison de Caton, Baths"|"generic"|"Tn/TNObj0010Img01af.jpg"
200870|"Hammamet, Dieu Fleuve"|"generic"|"Tn/TNObj0011Img01f.jpg"
200871|"Dougga, Ulysses and Dionysus"|"generic"|"Tn/TNObj0012Img00f.jpg"
200872|"Utique, Maison de la Cascade"|"generic"|"Tn/TNObj0014Img00f.jpg"
200873|"Utique Maison de la Cascade 2"|"generic"|"Tn/TNObj0015Img00f.jpg"
200874|"Leptis Minus, mosaique de  Venus Anadyomene"|"generic"|"Tn/TNObj0016Img00f.jpg"
200875|"Sidi Abdallah Baths of Sidonius"|"generic"|"Tn/TNObj0017Img00f.jpg"
200876|"Hypogeum"|"generic"|"Tn/TNObj0018Img00f.jpg"
200877|"Thermes de Themetra"|"generic"|"Tn/TNObj0019Img00f.jpg"
200878|"Voilier"|"generic"|"Tn/TNObj0020Img00f.jpg"
200879|"Althiburus ship mosaic"|"generic"|"Tn/TNObj0021Img00f.jpg"
200880|"Nécropole d´Hermès"|"generic"|"Tn/TNObj0022Img00f.jpg"
200881|"Thuburbo Majus, Maison du char de V&eacute;nus"|"generic"|"Tn/TNObj0023Img00f.jpg"
200882|"Hippo Regius Mosaic"|"generic"|"Tn/TNObj0024Img00f.jpg"
200883|"Carthage, Byrsa, Maison d' Ariane"|"generic"|"Tn/TNObj0025Img00f.jpg"
200884|"Carthage, Maison de la Cachette de Statues"|"generic"|"Tn/TNObj0026Img00f.jpg"
200885|"Dermech, mosaique d' une chasse aux grands fauves"|"generic"|"Tn/TNObj0028Img00f.jpg"
200886|"P&ecirc;cheur"|"generic"|"Tn/TNObj0029Img00f.jpg"
200887|"Maison de l' Arsenal"|"generic"|"Tn/TNObj0030Img00f.jpg"
200888|"Dougga, p&ecirc;cheur poussant"|"generic"|"Tn/TNObj0031Img00f.jpg"
200889|"Dougga, maison de Dionysos, mosaique d'ancre"|"generic"|"Tn/TNObj0032Img00f.jpg"
200890|"Mosaique des p&ecirc;cheurs et poissons"|"generic"|"Tn/TNObj0034Img00f.jpg"
200891|"Djemila, toilette de Venus"|"generic"|"Tn/TNObj0035Img00f.jpg"
200892|"Thuburbo Majus, Maison de Bacchus et Ariane"|"generic"|"Tn/TNObj0039Img00f.jpg"
200893|"Thuburbo Majus, findspot unknown"|"generic"|"Tn/TNObj0040Img00f.jpg"
200894|"Thuburbo Majus, Maison de Nicentius"|"generic"|"Tn/TNObj0041Img00f.jpg"
200895|"Thuburbo Majus, Maison de Neptune"|"generic"|"Tn/TNObj0042Img00f.jpg"
200896|"Utique, Maison d`Ulysse"|"generic"|"Tn/TNObj0043Img00f.jpg"
200897|"Utique, Maison de Venus"|"generic"|"Tn/TNObj0044Img00f.jpg"
200898|"Utique, Maison des pecheurs-chasseurs 1"|"generic"|"Tn/TNObj0045Img00f.jpg"
200899|"Utique, Maison des Pecheurs-Chasseurs 2"|"generic"|"Tn/TNObj0046Img00f.jpg"
200900|"Carthago Antiquarium 1"|"generic"|"Tn/TNObj0047Img00f.jpg"
200901|"Carthage, Mosaique de la fontaine"|"generic"|"Tn/TnObj0048Img00f.jpg"
200902|"Carthage, Graffiti s&ucirc;r une st&egrave;le fun&eacute;raire 1"|"generic"|"Tn/TnObj0049Img00f.jpg"
200903|"Carthage, st&egrave;le fun&eacute;raire 2"|"generic"|"Tn/TnObj0050Img00f.jpg"
200904|"Carthage, st&egrave;le fun&eacute;raire 3"|"generic"|"Tn/TnObj0051Img00f.jpg"
200905|"Carthage, st&egrave;le fun&eacute;raire 4"|"generic"|"Tn/TnObj0052Img00f.jpg"
200906|"New Carthage Tonsiegel 1"|"generic"|"Tn/TnObj0053Img00f.jpg"
200907|"El Jem, Maison de la procession dionysiaque"|"generic"|"Tn/TnObj0054Img00f.jpg"
200908|"Carthage, st&egrave;le fun&eacute;raire 5"|"generic"|"Tn/TnObj0055Img00f.jpg"
200909|"Bulla Regia, mosaique"|"generic"|"Tn/TnObj0056Img00f.jpg"
200910|"Sidi Mahrsi/Nabeul, mosaique"|"generic"|"Tn/TnObj0057Img00f.jpg"
200911|"Oued Blibane, mosaique d' Orph&eacute;e"|"generic"|"Tn/TNObj0058Img00t.jpg"
200912|"Cippus"|"generic"|"Tn/TNObj0059Img00f.jpg"
200913|"Mosaik"|"generic"|"Tn/TNObj0060Img00f.jpg"
200914|"Mosaique de la Jardin Salah Ourda"|"generic"|"Tn/TNObj0062Img00f.jpg"
200915|"Mosaique"|"generic"|"Tn/TnObj0063Img00f.jpg"
200916|"Mosaikmedaillon"|"generic"|"Tn/TnObj0064Img00f.jpg"
200917|"Mosaique"|"generic"|"Tn/TnObj0065Img00f.jpg"
200918|"Sc&egrave;e de p&ecirc; che"|"generic"|"Tn/TnObj0066Img00f.jpg"
200919|"Venus flanqu&eacute;e d' Amours"|"generic"|"Tn/TnObj0067Img00f.jpg"
200920|"Carthage, st&egrave;le fun&eacute;raire 6"|"generic"|"Tn/TnObj0070Img00f.jpg"
200921|"Achthamar Kilise"|"generic"|"Tr/TrObj00001Img02f.jpg"
200922|"Harbour Monument 1"|"generic"|"Tr/TrObj0002Img01f.jpg"
200923|"Fundament of Lazeli Camii"|"generic"|"Tr/TrObj0003Img01F.jpg"
200924|"&Ccedil;avdarhisar/Aizanoi bridge"|"generic"|"Tr/TrObj0004Img00F.jpg"
200925|"Arcadius Column"|"generic"|"Tr/TrObj0005Img01F.jpg"
200926|"Theosius Column"|"generic"|"Tr/TRObj0005Blmp01F.jpg"
200927|"Sinope Sarcophag"|"generic"|"Tr/TrObj0010Img00F.jpg"
200928|"Antakya Mosaic 1"|"generic"|"Tr/TrObj0011Img01F.jpg"
200929|"Antakya Mosaic 2 / Talassa deniz mozayiÄŸi"|"generic"|"Tr/TrObj0012Img01F.jpg"
200930|"Schip of Kornoutos"|"generic"|"Tr/TrObj0006Img01F.jpg"
200931|"Pan&ccedil;arlÄ±k Kilise"|"generic"|"TR/TrObj0007Img01F.jpg"
200932|"Klazomenai Krater"|"generic"|"Tr/TrObj0008Img01F.jpg"
200933|"Aydincik Mosaic"|"generic"|"Tr/TrObj0009Img01F.jpg"
200934|"Julische Gemme"|"generic"|"Unknown/UObj0001Img01F.jpg"
200935|"ÐÐ¸Ð¼Ñ„ÐµÐ¹ (Nymphaion)"|"generic"|"Ua/UaObj0001Img01f.jpg"
200936|"Bodleian Ivory"|"generic"|"Uk/UKObj0001Img01f.jpg"
200937|"Low Ham Villa Mosaic"|"generic"|"UK/UkObj0002Img01F.jpg"
200938|"Codex Harleianus 647"|"generic"|"UK/UkObj0003Img01F.jpg"
200939|"Codex Harleianus 647,fol. 21<SUP>v</SUP>"|"generic"|"UK/UkObj0004Img01F.jpg"
200940|"Goldglas von St. Severin"|"generic"|"UK/UkObj0005Img01F.jpg"
200941|"Glass Boat from Pompei"|"generic"|"UK/UkObj0006Img01F.jpg"
200942|"Relief 1 from Sennacherib"|"generic"|"UK/UkObj0007Img01F.jpg"
200943|"Ivory, possibly from Lorraine."|"generic"|"UK/UkObj0009Img01F.jpg"
200944|"The Anglo Saxon Hexateuch"|"generic"|"UK/UkObj0010Img02F.jpg"
200945|"Relief 2 from Sennacherib"|"generic"|"Iq/IqObj0006Img01F.jpg"
200946|"Winchester font"|"generic"|"UK/UkObj0011Img01F.jpg"
200947|"Relief 3 from Sennacherib"|"generic"|"Iq/IqObj0008Img00F.jpg"
200948|"Balawat Gate"|"generic"|"Iq/IqObj0004Img01F.jpg"
200949|"Coptic Textile"|"generic"|"Uk/UkObj0019Img01F.jpg"
200950|"Chester Samian Ship"|"generic"|"Uk/UkObj00020Img01F.jpg"
200951|"London Brooch"|"generic"|"Uk/UkObj00021Img01F.jpg"
200952|"Schweizer Silberschiffchen"|"generic"|"Uk/UkObj00100Img01F.jpg"
200953|"Goldglasschale aus St. Ursula"|"generic"|"Uk/UkObj00101Img01F.jpg"
200954|"Windsor Sarcophague 1"|"generic"|"Uk/UkObj00114Img01F.jpg"
200955|"Windsor Sarcophague 2"|"generic"|"Uk/UkObj00115Img01F.jpg"
200956|"Windsor Sarcophague 3"|"generic"|"UK/UKObj00118Img01F.jpg"
200957|"London Lamp 1"|"generic"|"Uk/UkObj00119Img01F.jpg"
200958|"Cup attributed to Leagros Group"|"generic"|"Uk/UkObj0012Img01F.jpg"
200959|"Gemstone from Rome"|"generic"|"UK/UKObj00120Img01F.jpg"
200960|"Philal&egrave; plate"|"generic"|"UK/UKObj00121Img01F.jpg"
200961|"Black Figure Cup B 4159"|"generic"|"UK/UkObj0013Img01F.jpg"
200962|"Commodus Medaillon with Harbour of Ostia"|"generic"|"UK/UKObj00130Img01f.jpg"
200963|"Southwark Gemstone"|"generic"|"Uk/UkObj00131Img01f.jpg"
200964|"Vulci Red Figure Stamnos"|"generic"|"Uk/UkObj0014Img01F.jpg"
200965|"Black Figure Neck Amphora"|"generic"|"Uk/UkObj0015Img01F.jpg"
200966|"Black Figure Cup from Ashmolean Museum"|"generic"|"Uk/UKObj0016Img01f.jpg"
200967|"Black Figure Lebes Fragment in Ashmolean Museum"|"generic"|"Uk/UKObj0017Img02f.jpg"
200968|"Volute Krater Fragment"|"generic"|"UK/UKObj0018Img01F.jpg"
200969|"Gemstone in the Ashmolean Museum EF 64"|"generic"|"Uk/UKObj00500Img01f.jpg"
200970|"Gemstone with War-Galley in the British Museum"|"generic"|"Uk/UKObj00501Img01f.jpg"
200971|"Gemstone in the Ashmolean Museum 1889.1003"|"generic"|"Uk/UKObj00502Img01f.jpg"
200972|"Gemstone with Warship"|"generic"|"Uk/UKObj00503Img01f.jpg"
200973|"Gemstone with Odysseus and the Sirens"|"generic"|"Uk/UKObj00504Img01f.jpg"
200974|"Harley Psalter"|"generic"|"Uk/UKObj00505Img01f.jpg"
200975|"St. Cuthbert Manuscript"|"generic"|"Uk/UKObj00506Img01f.jpg"
200976|"The ""Fishing Stone"" from Gosforth, St. Mary"|"generic"|"Uk/UKObj00507Img01f.jpg"
200977|"Dura Europos baptisterium fresco"|"generic"|"Usa/UsaObj0001Img01F.jpg"
200978|"Funeral stele 2 (of Apion)"|"generic"|"Usa/UsaObj0002Img01F.jpg"
200979|"Funeral stele 1"|"generic"|"Usa/UsaObj0003Img01F.jpg"
200980|"Castle Hearst Sarcophagus"|"generic"|"Usa/UsaObj0005Img01F.jpg"
200981|"Lamp with Odysseus"|"generic"|"Usa/UsaObj0006Img04f.jpg"
200982|"Gem with Jonas Story"|"generic"|"Usa/UsaObj0007Img01F.jpg"
200983|"Gem with Fishermen"|"generic"|"Usa/UsaObj0008Img01F.jpg"
200984|"Boscotrecase fresco 2"|"generic"|"Usa/UsaObj0009Img01F.jpg"
200985|"Boscotrecase fresco 1"|"generic"|"Usa/UsaObj0010Img01F.gif"
200986|"Dyllwyn Parrish Mosaic"|"generic"|"Usa/UsaObj0011Img01F.jpg"
200987|"Bloomington Stamp"|"generic"|"Usa/UsaObj0012Img01F.jpg"
200988|"Boston Krater 68.777"|"generic"|"Usa/UsaObj0014Img01F.jpg"
200989|"Chicago Lebes"|"generic"|"Usa/UsaObj0015Img01F.jpg"
200990|"Boston Lebes"|"generic"|"Usa/UsaObj0013Img01F.jpg"
200991|"Antimenes Lebes"|"generic"|"Usa/UsaObj0016Img01F.jpg"
200992|"Antimenes Dinos Malibu"|"generic"|"USA/USAObj0017Img01F.jpg"
200993|"New York Cup A"|"generic"|"USA/USAObj0018Img01F.jpg"
200994|"NewYork Ulisses Oinochoe"|"generic"|"USA/USAObj0019Img01F.jpg"
200995|"Red Figure Column Krater attributed to Orchard P"|"generic"|"USA/USAObj0020Img01f.jpg"
200996|"Black Figure Column Krater New York"|"generic"|"USA/USAObj0021Img02f.jpg"
200997|"Princeton Column-Krater Fragment"|"generic"|"USA/USAObj0022Img01F.jpg"
200998|"Smederovo lampa"|"generic"|"Yu/crtez8.jpg"
300001|"O12102 > 31a | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/12102R00L.gif"
300002|"O22316 > 61a | Postumus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/22316R00L.gif"
300003|"O26998 > 65a | Postumus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/26998R00L.gif"
300004|"O27686 > 62a | Postumus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/27686R00L.gif"
300005|"O27795 > 61b | Postumus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/27795R00L.gif"
300006|"O31034 > 62b | Postumus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/31034R00L.gif"
300007|"O31252 > 27a | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/31252R00L.gif"
300008|"O31259 > 96a | Constantius II"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/31259R00L.gif"
300009|"O41431 > 109a | Valentinian II"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41431R00L.gif"
300010|"O41432 > P141a | Nero"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41432R00L.gif"
300011|"O41433 > P8a | Septimius Severus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41433R00L.gif"
300012|"O41434 > 88a | Constantin I"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41434R00L.gif"
300013|"O41435 > 87a | Constantin I"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41435R00L.gif"
300014|"O41438 > 62c | Postumus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41438R00L.gif"
300015|"O41439 > 90a | Constans I"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41439R00L.gif"
300016|"O41440 > 108a | Valentinian II"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41440R00L.gif"
300017|"O41441 > 8a | Traian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41441R00L.gif"
300018|"O41442 > 21a | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41442R00L.gif"
300019|"O41443 > 37a | Marc Aurel"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41443R00L.gif"
300020|"O41444 > 39a | Marc Aurel"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41444R00L.gif"
300021|"O41445 > 59a | Elagabal"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41445R00L.gif"
300022|"O41446 > 81a | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41446R00L.gif"
300023|"O41447 > 12a | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41447R00L.gif"
300024|"O41448 > 14a | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41448R00L.gif"
300025|"O41449 > 55a | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41449R00L.gif"
300026|"O41450 > 99a | Constantius II"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41450R00L.gif"
300027|"O41463 > 27b | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41463R00L.gif"
300028|"O41464 > 44a | Marc Aurel"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41464R00L.gif"
300029|"O41469 > 12b | Hadrian"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41469R00L.gif"
300030|"O41470 > P73a | Commodus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41470R00L.gif"
300031|"O41471 > 72a | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41471R00L.gif"
300032|"O41472 > 72b | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41472R00L.gif"
300033|"O41473 > 73a | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41473R00L.gif"
300034|"O41474 > 70a | Carausius"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41474R00L.gif"
300035|"O41475 > 93a | Constans I"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41475R00L.gif"
300036|"O41476 > 54a | Caracalla"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41476R00L.gif"
300037|"O41477 > P95a | Gallienus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41477R00L.gif"
300038|"O41478 > 91a | Constans I"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41478R00L.gif"
300039|"O41479 > 81b | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41479R00L.gif"
300040|"O41480 > 72c | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41480R00L.gif"
300041|"O41481 > 72d | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41481R00L.gif"
300042|"O41482 > 79a | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41482R00L.gif"
300043|"O41483 > 73b | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41483R00L.gif"
300044|"O41484 > 72e | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41484R00L.gif"
300045|"O41485 > 5a | Nero"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41485R00L.gif"
300046|"O41486 > 112a | Theodosius I"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41486R00L.gif"
300047|"O41487 > 72f | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41487R00L.gif"
300048|"O41488 > 85a | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41488R00L.gif"
300049|"O41489 > 80a | Allectus"|"romancoin"|"https://www1.rgzm.de/Navis3/Large/41489R00L.gif"
