"fk_id_object"|"fk_id_metaindex"|"name"|"en"|"de"
200977|210|"material"|"Plaster"|"Putz"
200977|304|"technique"|"Fresco"|"Fresko"
200977|423|"culture"|"Roman"|"Römisch"
200977|120|"objecttype"|"Painting"|"Malerei"
200978|103|"objecttype"|"Stele"|"Stele"
200978|417|"culture"|"Byzantine"|"Byzantinisch"
200978|302|"technique"|"Sculpture"|"Bildhauerei"
200978|203|"material"|"Marble"|"Marmor"
200979|302|"technique"|"Sculpture"|"Bildhauerei"
200979|417|"culture"|"Byzantine"|"Byzantinisch"
200979|203|"material"|"Marble"|"Marmor"
200979|103|"objecttype"|"Stele"|"Stele"
200980|423|"culture"|"Roman"|"Römisch"
200980|302|"technique"|"Sculpture"|"Bildhauerei"
200980|105|"objecttype"|"Sarcophagus"|"Sarkophag"
200980|203|"material"|"Marble"|"Marmor"
200981|111|"objecttype"|"Model"|"Modell"
200981|311|"technique"|"Casting"|"Gegossen"
200981|427|"culture"|"Roman (late)"|"Römisch (spät)"
200981|207|"material"|"Bronze"|"Bronze"
200982|132|"objecttype"|"Gemstone"|"Gemme"
200982|427|"culture"|"Roman (late)"|"Römisch (spät)"
200982|224|"material"|"Sardonix"|"Sardonix"
200982|315|"technique"|"Carving"|"Geschnitten"
200983|132|"objecttype"|"Gemstone"|"Gemme"
200983|315|"technique"|"Carving"|"Geschnitten"
200983|225|"material"|"Jasper"|"Jaspis"
200983|427|"culture"|"Roman (late)"|"Römisch (spät)"
200984|423|"culture"|"Roman"|"Römisch"
200984|304|"technique"|"Fresco"|"Fresko"
200984|120|"objecttype"|"Painting"|"Malerei"
200984|210|"material"|"Plaster"|"Putz"
200985|423|"culture"|"Roman"|"Römisch"
200985|120|"objecttype"|"Painting"|"Malerei"
200985|304|"technique"|"Fresco"|"Fresko"
200985|210|"material"|"Plaster"|"Putz"
200986|110|"objecttype"|"Mosaic"|"Mosaik"
200986|220|"material"|"Stone"|"Stein"
200986|303|"technique"|"Mosaic"|"Mosaik"
200986|423|"culture"|"Roman"|"Römisch"
200987|423|"culture"|"Roman"|"Römisch"
200987|207|"material"|"Bronze"|"Bronze"
200987|126|"objecttype"|"Other"|"Sonstiges"
200987|311|"technique"|"Casting"|"Gegossen"
200988|214|"material"|"Ceramic"|"Keramik"
200988|322|"technique"|"Engobe"|"Engobe"
200988|428|"culture"|"Greek"|"Griechisch"
200988|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200989|322|"technique"|"Engobe"|"Engobe"
200989|428|"culture"|"Greek"|"Griechisch"
200989|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200989|214|"material"|"Ceramic"|"Keramik"
200990|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200990|322|"technique"|"Engobe"|"Engobe"
200990|428|"culture"|"Greek"|"Griechisch"
200990|214|"material"|"Ceramic"|"Keramik"
200991|322|"technique"|"Engobe"|"Engobe"
200991|214|"material"|"Ceramic"|"Keramik"
200991|404|"culture"|"Iron Age"|"Eisenzeitlich"
200991|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200992|322|"technique"|"Engobe"|"Engobe"
200992|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200992|428|"culture"|"Greek"|"Griechisch"
200992|214|"material"|"Ceramic"|"Keramik"
200993|214|"material"|"Ceramic"|"Keramik"
200993|428|"culture"|"Greek"|"Griechisch"
200993|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200993|322|"technique"|"Engobe"|"Engobe"
200994|428|"culture"|"Greek"|"Griechisch"
200994|214|"material"|"Ceramic"|"Keramik"
200994|322|"technique"|"Engobe"|"Engobe"
200994|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200995|428|"culture"|"Greek"|"Griechisch"
200995|322|"technique"|"Engobe"|"Engobe"
200995|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200995|214|"material"|"Ceramic"|"Keramik"
200996|322|"technique"|"Engobe"|"Engobe"
200996|214|"material"|"Ceramic"|"Keramik"
200996|428|"culture"|"Greek"|"Griechisch"
200996|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200997|322|"technique"|"Engobe"|"Engobe"
200997|115|"objecttype"|"Domestic Vessel"|"Gef&auml;&szlig;"
200997|428|"culture"|"Greek"|"Griechisch"
200997|214|"material"|"Ceramic"|"Keramik"
200998|427|"culture"|"Roman (late)"|"Römisch (spät)"
200998|214|"material"|"Ceramic"|"Keramik"
200998|116|"objecttype"|"Lamp"|"Lampe"
200998|312|"technique"|"Moulded"|"Ausgeformt"
300001|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300001|113|"objecttype"|"Coin"|"M&uuml;nze"
300001|318|"technique"|"Minted"|"Gepr&auml;gt"
300001|3158|"objecttype"|"Dupondius"|"Dupondius"
300001|423|"culture"|"Roman"|"Römisch"
300002|113|"objecttype"|"Coin"|"M&uuml;nze"
300002|318|"technique"|"Minted"|"Gepr&auml;gt"
300002|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300002|423|"culture"|"Roman"|"Römisch"
300002|3152|"objecttype"|"Antoninian"|"Antoninian"
300003|113|"objecttype"|"Coin"|"M&uuml;nze"
300003|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300003|423|"culture"|"Roman"|"Römisch"
300003|318|"technique"|"Minted"|"Gepr&auml;gt"
300003|3164|"objecttype"|"Sesterz"|"Sesterz"
300004|423|"culture"|"Roman"|"Römisch"
300004|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300004|318|"technique"|"Minted"|"Gepr&auml;gt"
300004|3156|"objecttype"|"Doppelsesterz"|"Doppelsesterz"
300004|113|"objecttype"|"Coin"|"M&uuml;nze"
300005|113|"objecttype"|"Coin"|"M&uuml;nze"
300005|318|"technique"|"Minted"|"Gepr&auml;gt"
300005|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300005|423|"culture"|"Roman"|"Römisch"
300005|3152|"objecttype"|"Antoninian"|"Antoninian"
300006|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300006|318|"technique"|"Minted"|"Gepr&auml;gt"
300006|423|"culture"|"Roman"|"Römisch"
300006|113|"objecttype"|"Coin"|"M&uuml;nze"
300006|3156|"objecttype"|"Doppelsesterz"|"Doppelsesterz"
300007|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300007|3153|"objecttype"|"As"|"As"
300007|318|"technique"|"Minted"|"Gepr&auml;gt"
300007|423|"culture"|"Roman"|"Römisch"
300007|113|"objecttype"|"Coin"|"M&uuml;nze"
300008|318|"technique"|"Minted"|"Gepr&auml;gt"
300008|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300008|3151|"objecttype"|"Aes"|"Aes"
300008|113|"objecttype"|"Coin"|"M&uuml;nze"
300008|427|"culture"|"Roman (late)"|"Römisch (spät)"
300009|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300009|427|"culture"|"Roman (late)"|"Römisch (spät)"
300009|113|"objecttype"|"Coin"|"M&uuml;nze"
300009|3151|"objecttype"|"Aes"|"Aes"
300009|318|"technique"|"Minted"|"Gepr&auml;gt"
300010|318|"technique"|"Minted"|"Gepr&auml;gt"
300010|423|"culture"|"Roman"|"Römisch"
300010|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300010|3165|"objecttype"|"Tetradrachme"|"Tetradrachme"
300010|113|"objecttype"|"Coin"|"M&uuml;nze"
300011|113|"objecttype"|"Coin"|"M&uuml;nze"
300011|318|"technique"|"Minted"|"Gepr&auml;gt"
300011|423|"culture"|"Roman"|"Römisch"
300011|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300011|3151|"objecttype"|"Aes"|"Aes"
300012|3159|"objecttype"|"Follis"|"Follis"
300012|318|"technique"|"Minted"|"Gepr&auml;gt"
300012|427|"culture"|"Roman (late)"|"Römisch (spät)"
300012|113|"objecttype"|"Coin"|"M&uuml;nze"
300012|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300013|427|"culture"|"Roman (late)"|"Römisch (spät)"
300013|113|"objecttype"|"Coin"|"M&uuml;nze"
300013|3159|"objecttype"|"Follis"|"Follis"
300013|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300013|318|"technique"|"Minted"|"Gepr&auml;gt"
300014|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300014|113|"objecttype"|"Coin"|"M&uuml;nze"
300014|3156|"objecttype"|"Doppelsesterz"|"Doppelsesterz"
300014|423|"culture"|"Roman"|"Römisch"
300014|318|"technique"|"Minted"|"Gepr&auml;gt"
300015|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300015|3151|"objecttype"|"Aes"|"Aes"
300015|113|"objecttype"|"Coin"|"M&uuml;nze"
300015|427|"culture"|"Roman (late)"|"Römisch (spät)"
300015|318|"technique"|"Minted"|"Gepr&auml;gt"
300016|427|"culture"|"Roman (late)"|"Römisch (spät)"
300016|318|"technique"|"Minted"|"Gepr&auml;gt"
300016|113|"objecttype"|"Coin"|"M&uuml;nze"
300016|3151|"objecttype"|"Aes"|"Aes"
300016|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300017|423|"culture"|"Roman"|"Römisch"
300017|318|"technique"|"Minted"|"Gepr&auml;gt"
300017|3164|"objecttype"|"Sesterz"|"Sesterz"
300017|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300017|113|"objecttype"|"Coin"|"M&uuml;nze"
300018|3164|"objecttype"|"Sesterz"|"Sesterz"
300018|423|"culture"|"Roman"|"Römisch"
300018|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300018|318|"technique"|"Minted"|"Gepr&auml;gt"
300018|113|"objecttype"|"Coin"|"M&uuml;nze"
300019|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300019|3154|"objecttype"|"Denar"|"Denar"
300019|423|"culture"|"Roman"|"Römisch"
300019|113|"objecttype"|"Coin"|"M&uuml;nze"
300019|318|"technique"|"Minted"|"Gepr&auml;gt"
300020|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300020|113|"objecttype"|"Coin"|"M&uuml;nze"
300020|423|"culture"|"Roman"|"Römisch"
300020|3153|"objecttype"|"As"|"As"
300020|318|"technique"|"Minted"|"Gepr&auml;gt"
300021|3154|"objecttype"|"Denar"|"Denar"
300021|113|"objecttype"|"Coin"|"M&uuml;nze"
300021|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300021|423|"culture"|"Roman"|"Römisch"
300021|318|"technique"|"Minted"|"Gepr&auml;gt"
300022|318|"technique"|"Minted"|"Gepr&auml;gt"
300022|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300022|3162|"objecttype"|"Quinar"|"Quinar"
300022|423|"culture"|"Roman"|"Römisch"
300022|113|"objecttype"|"Coin"|"M&uuml;nze"
300023|3154|"objecttype"|"Denar"|"Denar"
300023|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300023|318|"technique"|"Minted"|"Gepr&auml;gt"
300023|113|"objecttype"|"Coin"|"M&uuml;nze"
300023|423|"culture"|"Roman"|"Römisch"
300024|318|"technique"|"Minted"|"Gepr&auml;gt"
300024|423|"culture"|"Roman"|"Römisch"
300024|3154|"objecttype"|"Denar"|"Denar"
300024|113|"objecttype"|"Coin"|"M&uuml;nze"
300024|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300025|3154|"objecttype"|"Denar"|"Denar"
300025|113|"objecttype"|"Coin"|"M&uuml;nze"
300025|318|"technique"|"Minted"|"Gepr&auml;gt"
300025|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300025|423|"culture"|"Roman"|"Römisch"
300026|113|"objecttype"|"Coin"|"M&uuml;nze"
300026|3151|"objecttype"|"Aes"|"Aes"
300026|427|"culture"|"Roman (late)"|"Römisch (spät)"
300026|318|"technique"|"Minted"|"Gepr&auml;gt"
300026|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300027|423|"culture"|"Roman"|"Römisch"
300027|3153|"objecttype"|"As"|"As"
300027|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300027|113|"objecttype"|"Coin"|"M&uuml;nze"
300027|318|"technique"|"Minted"|"Gepr&auml;gt"
300028|3153|"objecttype"|"As"|"As"
300028|423|"culture"|"Roman"|"Römisch"
300028|113|"objecttype"|"Coin"|"M&uuml;nze"
300028|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300028|318|"technique"|"Minted"|"Gepr&auml;gt"
300029|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300029|3154|"objecttype"|"Denar"|"Denar"
300029|318|"technique"|"Minted"|"Gepr&auml;gt"
300029|423|"culture"|"Roman"|"Römisch"
300029|113|"objecttype"|"Coin"|"M&uuml;nze"
300030|423|"culture"|"Roman"|"Römisch"
300030|3151|"objecttype"|"Aes"|"Aes"
300030|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300030|318|"technique"|"Minted"|"Gepr&auml;gt"
300030|113|"objecttype"|"Coin"|"M&uuml;nze"
300031|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300031|113|"objecttype"|"Coin"|"M&uuml;nze"
300031|3162|"objecttype"|"Quinar"|"Quinar"
300031|318|"technique"|"Minted"|"Gepr&auml;gt"
300031|423|"culture"|"Roman"|"Römisch"
300032|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300032|113|"objecttype"|"Coin"|"M&uuml;nze"
300032|3162|"objecttype"|"Quinar"|"Quinar"
300032|423|"culture"|"Roman"|"Römisch"
300032|318|"technique"|"Minted"|"Gepr&auml;gt"
300033|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300033|3162|"objecttype"|"Quinar"|"Quinar"
300033|113|"objecttype"|"Coin"|"M&uuml;nze"
300033|423|"culture"|"Roman"|"Römisch"
300033|318|"technique"|"Minted"|"Gepr&auml;gt"
300034|423|"culture"|"Roman"|"Römisch"
300034|113|"objecttype"|"Coin"|"M&uuml;nze"
300034|3154|"objecttype"|"Denar"|"Denar"
300034|318|"technique"|"Minted"|"Gepr&auml;gt"
300034|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300035|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300035|113|"objecttype"|"Coin"|"M&uuml;nze"
300035|3151|"objecttype"|"Aes"|"Aes"
300035|427|"culture"|"Roman (late)"|"Römisch (spät)"
300035|318|"technique"|"Minted"|"Gepr&auml;gt"
300036|423|"culture"|"Roman"|"Römisch"
300036|318|"technique"|"Minted"|"Gepr&auml;gt"
300036|113|"objecttype"|"Coin"|"M&uuml;nze"
300036|3154|"objecttype"|"Denar"|"Denar"
300036|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300037|423|"culture"|"Roman"|"Römisch"
300037|318|"technique"|"Minted"|"Gepr&auml;gt"
300037|113|"objecttype"|"Coin"|"M&uuml;nze"
300037|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300037|3151|"objecttype"|"Aes"|"Aes"
300038|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300038|113|"objecttype"|"Coin"|"M&uuml;nze"
300038|3151|"objecttype"|"Aes"|"Aes"
300038|427|"culture"|"Roman (late)"|"Römisch (spät)"
300038|318|"technique"|"Minted"|"Gepr&auml;gt"
300039|113|"objecttype"|"Coin"|"M&uuml;nze"
300039|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300039|318|"technique"|"Minted"|"Gepr&auml;gt"
300039|3162|"objecttype"|"Quinar"|"Quinar"
300039|423|"culture"|"Roman"|"Römisch"
300040|3162|"objecttype"|"Quinar"|"Quinar"
300040|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300040|423|"culture"|"Roman"|"Römisch"
300040|113|"objecttype"|"Coin"|"M&uuml;nze"
300040|318|"technique"|"Minted"|"Gepr&auml;gt"
300041|3162|"objecttype"|"Quinar"|"Quinar"
300041|318|"technique"|"Minted"|"Gepr&auml;gt"
300041|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300041|113|"objecttype"|"Coin"|"M&uuml;nze"
300041|423|"culture"|"Roman"|"Römisch"
300042|423|"culture"|"Roman"|"Römisch"
300042|113|"objecttype"|"Coin"|"M&uuml;nze"
300042|3162|"objecttype"|"Quinar"|"Quinar"
300042|318|"technique"|"Minted"|"Gepr&auml;gt"
300042|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300043|318|"technique"|"Minted"|"Gepr&auml;gt"
300043|3162|"objecttype"|"Quinar"|"Quinar"
300043|423|"culture"|"Roman"|"Römisch"
300043|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300043|113|"objecttype"|"Coin"|"M&uuml;nze"
300044|423|"culture"|"Roman"|"Römisch"
300044|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300044|3162|"objecttype"|"Quinar"|"Quinar"
300044|113|"objecttype"|"Coin"|"M&uuml;nze"
300044|318|"technique"|"Minted"|"Gepr&auml;gt"
300045|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300045|318|"technique"|"Minted"|"Gepr&auml;gt"
300045|113|"objecttype"|"Coin"|"M&uuml;nze"
300045|423|"culture"|"Roman"|"Römisch"
300045|3164|"objecttype"|"Sesterz"|"Sesterz"
300046|3151|"objecttype"|"Aes"|"Aes"
300046|318|"technique"|"Minted"|"Gepr&auml;gt"
300046|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300046|427|"culture"|"Roman (late)"|"Römisch (spät)"
300046|113|"objecttype"|"Coin"|"M&uuml;nze"
300047|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300047|3162|"objecttype"|"Quinar"|"Quinar"
300047|318|"technique"|"Minted"|"Gepr&auml;gt"
300047|113|"objecttype"|"Coin"|"M&uuml;nze"
300047|423|"culture"|"Roman"|"Römisch"
300048|423|"culture"|"Roman"|"Römisch"
300048|3162|"objecttype"|"Quinar"|"Quinar"
300048|318|"technique"|"Minted"|"Gepr&auml;gt"
300048|113|"objecttype"|"Coin"|"M&uuml;nze"
300048|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300049|318|"technique"|"Minted"|"Gepr&auml;gt"
300049|423|"culture"|"Roman"|"Römisch"
300049|113|"objecttype"|"Coin"|"M&uuml;nze"
300049|3162|"objecttype"|"Quinar"|"Quinar"
300049|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300050|3154|"objecttype"|"Denar"|"Denar"
300050|423|"culture"|"Roman"|"Römisch"
300050|318|"technique"|"Minted"|"Gepr&auml;gt"
300050|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300050|113|"objecttype"|"Coin"|"M&uuml;nze"
300051|3162|"objecttype"|"Quinar"|"Quinar"
300051|423|"culture"|"Roman"|"Römisch"
300051|113|"objecttype"|"Coin"|"M&uuml;nze"
300051|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300051|318|"technique"|"Minted"|"Gepr&auml;gt"
300052|423|"culture"|"Roman"|"Römisch"
300052|113|"objecttype"|"Coin"|"M&uuml;nze"
300052|3162|"objecttype"|"Quinar"|"Quinar"
300052|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300052|318|"technique"|"Minted"|"Gepr&auml;gt"
300053|113|"objecttype"|"Coin"|"M&uuml;nze"
300053|3154|"objecttype"|"Denar"|"Denar"
300053|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300053|423|"culture"|"Roman"|"Römisch"
300053|318|"technique"|"Minted"|"Gepr&auml;gt"
300054|423|"culture"|"Roman"|"Römisch"
300054|318|"technique"|"Minted"|"Gepr&auml;gt"
300054|3154|"objecttype"|"Denar"|"Denar"
300054|113|"objecttype"|"Coin"|"M&uuml;nze"
300054|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300055|423|"culture"|"Roman"|"Römisch"
300055|318|"technique"|"Minted"|"Gepr&auml;gt"
300055|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300055|113|"objecttype"|"Coin"|"M&uuml;nze"
300055|3152|"objecttype"|"Antoninian"|"Antoninian"
300056|113|"objecttype"|"Coin"|"M&uuml;nze"
300056|3156|"objecttype"|"Doppelsesterz"|"Doppelsesterz"
300056|423|"culture"|"Roman"|"Römisch"
300056|318|"technique"|"Minted"|"Gepr&auml;gt"
300056|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300057|423|"culture"|"Roman"|"Römisch"
300057|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300057|318|"technique"|"Minted"|"Gepr&auml;gt"
300057|113|"objecttype"|"Coin"|"M&uuml;nze"
300057|3164|"objecttype"|"Sesterz"|"Sesterz"
300058|113|"objecttype"|"Coin"|"M&uuml;nze"
300058|423|"culture"|"Roman"|"Römisch"
300058|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300058|3151|"objecttype"|"Aes"|"Aes"
300058|318|"technique"|"Minted"|"Gepr&auml;gt"
300059|423|"culture"|"Roman"|"Römisch"
300059|113|"objecttype"|"Coin"|"M&uuml;nze"
300059|318|"technique"|"Minted"|"Gepr&auml;gt"
300059|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300059|3164|"objecttype"|"Sesterz"|"Sesterz"
300060|318|"technique"|"Minted"|"Gepr&auml;gt"
300060|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300060|423|"culture"|"Roman"|"Römisch"
300060|113|"objecttype"|"Coin"|"M&uuml;nze"
300060|3164|"objecttype"|"Sesterz"|"Sesterz"
300061|113|"objecttype"|"Coin"|"M&uuml;nze"
300061|318|"technique"|"Minted"|"Gepr&auml;gt"
300061|3151|"objecttype"|"Aes"|"Aes"
300061|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300061|423|"culture"|"Roman"|"Römisch"
300062|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300062|113|"objecttype"|"Coin"|"M&uuml;nze"
300062|423|"culture"|"Roman"|"Römisch"
300062|3157|"objecttype"|"Drachme"|"Drachme"
300062|318|"technique"|"Minted"|"Gepr&auml;gt"
300063|3154|"objecttype"|"Denar"|"Denar"
300063|113|"objecttype"|"Coin"|"M&uuml;nze"
300063|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300063|318|"technique"|"Minted"|"Gepr&auml;gt"
300063|423|"culture"|"Roman"|"Römisch"
300064|3151|"objecttype"|"Aes"|"Aes"
300064|318|"technique"|"Minted"|"Gepr&auml;gt"
300064|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300064|427|"culture"|"Roman (late)"|"Römisch (spät)"
300064|113|"objecttype"|"Coin"|"M&uuml;nze"
300065|318|"technique"|"Minted"|"Gepr&auml;gt"
300065|3162|"objecttype"|"Quinar"|"Quinar"
300065|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300065|423|"culture"|"Roman"|"Römisch"
300065|113|"objecttype"|"Coin"|"M&uuml;nze"
300066|113|"objecttype"|"Coin"|"M&uuml;nze"
300066|423|"culture"|"Roman"|"Römisch"
300066|3164|"objecttype"|"Sesterz"|"Sesterz"
300066|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300066|318|"technique"|"Minted"|"Gepr&auml;gt"
300067|3164|"objecttype"|"Sesterz"|"Sesterz"
300067|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300067|318|"technique"|"Minted"|"Gepr&auml;gt"
300067|113|"objecttype"|"Coin"|"M&uuml;nze"
300067|423|"culture"|"Roman"|"Römisch"
300068|3164|"objecttype"|"Sesterz"|"Sesterz"
300068|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300068|423|"culture"|"Roman"|"Römisch"
300068|318|"technique"|"Minted"|"Gepr&auml;gt"
300068|113|"objecttype"|"Coin"|"M&uuml;nze"
300069|113|"objecttype"|"Coin"|"M&uuml;nze"
300069|318|"technique"|"Minted"|"Gepr&auml;gt"
300069|423|"culture"|"Roman"|"Römisch"
300069|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300069|3163|"objecttype"|"Semis"|"Semis"
300070|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300070|3158|"objecttype"|"Dupondius"|"Dupondius"
300070|113|"objecttype"|"Coin"|"M&uuml;nze"
300070|423|"culture"|"Roman"|"Römisch"
300070|318|"technique"|"Minted"|"Gepr&auml;gt"
300071|113|"objecttype"|"Coin"|"M&uuml;nze"
300071|318|"technique"|"Minted"|"Gepr&auml;gt"
300071|3158|"objecttype"|"Dupondius"|"Dupondius"
300071|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300071|423|"culture"|"Roman"|"Römisch"
300072|113|"objecttype"|"Coin"|"M&uuml;nze"
300072|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300072|318|"technique"|"Minted"|"Gepr&auml;gt"
300072|3151|"objecttype"|"Aes"|"Aes"
300072|427|"culture"|"Roman (late)"|"Römisch (spät)"
300073|3151|"objecttype"|"Aes"|"Aes"
300073|113|"objecttype"|"Coin"|"M&uuml;nze"
300073|423|"culture"|"Roman"|"Römisch"
300073|318|"technique"|"Minted"|"Gepr&auml;gt"
300073|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300074|113|"objecttype"|"Coin"|"M&uuml;nze"
300074|3152|"objecttype"|"Antoninian"|"Antoninian"
300074|318|"technique"|"Minted"|"Gepr&auml;gt"
300074|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300074|423|"culture"|"Roman"|"Römisch"
300075|318|"technique"|"Minted"|"Gepr&auml;gt"
300075|3151|"objecttype"|"Aes"|"Aes"
300075|113|"objecttype"|"Coin"|"M&uuml;nze"
300075|423|"culture"|"Roman"|"Römisch"
300075|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300076|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300076|318|"technique"|"Minted"|"Gepr&auml;gt"
300076|427|"culture"|"Roman (late)"|"Römisch (spät)"
300076|3151|"objecttype"|"Aes"|"Aes"
300076|113|"objecttype"|"Coin"|"M&uuml;nze"
300077|113|"objecttype"|"Coin"|"M&uuml;nze"
300077|3141|"objecttype"|"Provinzialprägung"|"Provinzialprägung"
300077|318|"technique"|"Minted"|"Gepr&auml;gt"
300077|3151|"objecttype"|"Aes"|"Aes"
300077|423|"culture"|"Roman"|"Römisch"
300078|427|"culture"|"Roman (late)"|"Römisch (spät)"
300078|3151|"objecttype"|"Aes"|"Aes"
300078|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300078|318|"technique"|"Minted"|"Gepr&auml;gt"
300078|113|"objecttype"|"Coin"|"M&uuml;nze"
300079|113|"objecttype"|"Coin"|"M&uuml;nze"
300079|3151|"objecttype"|"Aes"|"Aes"
300079|427|"culture"|"Roman (late)"|"Römisch (spät)"
300079|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300079|318|"technique"|"Minted"|"Gepr&auml;gt"
300080|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300080|113|"objecttype"|"Coin"|"M&uuml;nze"
300080|318|"technique"|"Minted"|"Gepr&auml;gt"
300080|427|"culture"|"Roman (late)"|"Römisch (spät)"
300080|3151|"objecttype"|"Aes"|"Aes"
300081|318|"technique"|"Minted"|"Gepr&auml;gt"
300081|113|"objecttype"|"Coin"|"M&uuml;nze"
300081|423|"culture"|"Roman"|"Römisch"
300081|3162|"objecttype"|"Quinar"|"Quinar"
300081|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300082|3162|"objecttype"|"Quinar"|"Quinar"
300082|423|"culture"|"Roman"|"Römisch"
300082|3142|"objecttype"|"Reichsprägung"|"Reichsprägung"
300082|318|"technique"|"Minted"|"Gepr&auml;gt"
